,STOCK_000,STOCK_001,STOCK_002,STOCK_003,STOCK_004,STOCK_005,STOCK_006,STOCK_007,STOCK_008,STOCK_009,STOCK_010,STOCK_011,STOCK_012,STOCK_013,STOCK_014,STOCK_015,STOCK_016,STOCK_017,STOCK_018,STOCK_019,STOCK_020,STOCK_021,STOCK_022,STOCK_023,STOCK_024,STOCK_025,STOCK_026,STOCK_027,STOCK_028,STOCK_029,STOCK_030,STOCK_031,STOCK_032,STOCK_033,STOCK_034,STOCK_035,STOCK_036,STOCK_037,STOCK_038,STOCK_039,STOCK_040,STOCK_041,STOCK_042,STOCK_043,STOCK_044,STOCK_045,STOCK_046,STOCK_047,STOCK_048,STOCK_049,STOCK_050,STOCK_051,STOCK_052,STOCK_053,STOCK_054,STOCK_055,STOCK_056,STOCK_057,STOCK_058,STOCK_059,STOCK_060,STOCK_061,STOCK_062,STOCK_063,STOCK_064,STOCK_065,STOCK_066,STOCK_067,STOCK_068,STOCK_069,STOCK_070,STOCK_071,STOCK_072,STOCK_073,STOCK_074,STOCK_075,STOCK_076,STOCK_077,STOCK_078,STOCK_079,STOCK_080,STOCK_081,STOCK_082,STOCK_083,STOCK_084,STOCK_085,STOCK_086,STOCK_087,STOCK_088,STOCK_089,STOCK_090,STOCK_091,STOCK_092,STOCK_093,STOCK_094,STOCK_095,STOCK_096,STOCK_097,STOCK_098,STOCK_099
STOCK_075,-0.03569995917061859,0.0823893546807679,0.17041195373131607,0.1905691518112522,-0.01680760216107201,0.14480509250327386,-0.11901682878137683,-0.09499893488831519,0.2026639719807357,0.17680728165280038,0.08899867589192717,0.12621748717833375,-0.15877413831796985,-0.15512400031727322,-0.07927190818189205,0.11433062934130794,-0.215192073037287,-0.26209224034168105,0.33514277979575774,0.19116394486984,-0.14844054186495304,0.02219167663725802,0.13497782027657787,-0.04644800006800279,-0.02103404924410976,0.16112276420522087,-0.07136614229778716,-0.3616910969015133,-0.15747250273000976,-0.23833495890026385,0.3538450231337571,0.08622269456762961,-0.005215306541387373,0.005253004726147875,-0.11922930736328527,0.061662140135807654,0.2763161072268354,0.04191400692334713,-0.12322327746299448,0.2942125587945996,0.11811663977122334,-0.1354046469156995,-0.21190200698545889,0.0005322201589650267,0.1257945368267745,-0.014762435953994884,-0.17882936923009007,-0.039440817218583876,-0.26598865057578674,-0.3398579728118003,-0.06779772173582055,-0.02601382788086548,-0.11186363938019393,-0.08083430235762712,-0.17925761591765638,-0.09568544180580604,0.0826281036198181,-0.41755395087796693,0.31348766535456796,0.14237333012344794,-0.08373784042133398,-0.09957033159540601,0.08142096084580332,-0.07975056103568526,0.20645877880784783,0.04773206422981248,0.2995742676313696,0.2494347610883565,-0.1287906520863198,-0.18323461301110608,0.07418982099158865,0.09707336758722965,-0.14017913123349096,0.00966976384536302,-0.10706639630013867,1.0,0.14448538180055479,0.1733543905999558,-0.0789616332049235,0.27543658902439855,-0.14837954448061064,-0.10558901996130862,0.012912717733285659,-0.25243542959478765,-0.0045989255544889775,-0.008290427445888357,-0.10171080907360723,-0.05821465693650651,-0.14884403019820694,-0.07500879398508324,-0.07964081984678047,0.2859048525524521,0.03375521838541392,-0.13751533914373573,-0.015936349539767553,0.10860827795993733,-0.22741205952418342,0.009083795465415422,0.14357593169656818,-0.17325011973265397
STOCK_076,-0.12401263168400749,0.09032042755485258,0.03237173641065977,0.14720425532633738,0.01409770852082847,0.15421913833588805,0.26849506397511397,-0.06832650549391815,0.05362955886804394,0.05357245986274736,-0.017249662878439428,0.034102005409259215,-0.0248041295698737,0.05536772116919143,-0.21147414270223702,0.06456251449686891,-0.2638686952231692,-0.0569276773435233,0.28274496255759507,0.04614147228374103,-0.11121958238162033,-0.06685801400585366,-0.05747373198305875,0.16925478578354738,0.17048834190835016,-0.01852995614164329,0.015751803301333026,0.005180890263751007,0.04338381069220287,-0.08439742313418665,0.19665327964829266,0.08777627641860744,-0.22601383978954823,-0.11165334726882553,0.12395062879197712,-0.09577593546324273,0.3080557238519053,0.2530025699339769,0.02562317265471951,-0.012448730601685191,0.0820189469146197,0.12045228121892597,0.09701609731459572,0.12411260761393379,0.09011127147211526,-0.18916118673524054,-0.09473668505762008,-0.029933674730022217,-0.02767138896298126,-0.16984196937415905,-0.1410694776747229,0.048922329223980716,-0.021483234676351163,-0.08241935214294312,-0.13656521258790125,0.01932108540086165,0.13750075575391432,-0.11129553128302647,-0.09819699863410544,-0.25727104385057703,-0.1624796114045216,0.1719423939729874,0.15768734588822728,-0.1651060954611391,0.0024939574046279377,-0.04295573861245131,-0.04524198502853206,0.059028921405245766,-0.25060867357716005,-0.16933012420105006,-0.11889433110747234,0.10447876667962143,-0.21777308995191183,0.013924576680316573,-0.022829818601905093,0.14448538180055479,1.0,-0.08857787633932585,-0.21631108298102272,0.09787903976524842,-0.02313156448328763,0.10025635140143745,0.01853989801787219,-0.09017178178712724,-0.14184420868036565,0.06427246451441807,-0.025895542925548073,0.09696199488127455,0.07298496171223778,-0.2663952945720592,0.07477554968308164,-0.1639190852761439,0.17681056890046631,-0.11695432278349897,-0.02068444776015723,-0.03620430955706736,-0.043199548307763805,0.06077935918448328,-0.3453082778120607,-0.21705677123625816
STOCK_077,-0.1446357904577687,0.0376046266426244,0.002788161676489033,0.1616345123615742,-0.42457302174841544,-0.16259740681750526,-0.046069600131532745,-0.17658586761644546,0.09911790535487694,0.3630798638692693,0.2193353856266055,0.11388621723739065,-0.02492132311317624,-0.19766525897932322,-0.21944593789947783,0.03373935820471439,-0.11322379593907697,-0.29639709116962887,0.024746143323040884,-0.2865582016527449,-0.013076638158881491,0.4976964328698884,0.03471059463447387,0.03629944421580573,0.06020319908205007,0.0986588301134405,-0.2946982396256553,-0.34436731931980524,0.04237640945609567,0.2416696888983923,0.022219206291928133,0.6586996130775161,0.17245738853305256,0.05421049510995401,0.0017057636885545978,0.3771613989438233,-0.19083314094116477,-0.13568704250281122,-0.15381024071552626,0.5665558602346759,0.010948922698789741,-0.21589592435652938,-0.003924315610265992,-0.20799320029796578,-0.1496497187283813,-0.06808557711496001,-0.2254949269288841,0.045454707621192005,-0.09092977408809182,-0.10715050365770593,0.13650081361433547,0.05385790307230806,-0.053474127181371504,-0.007770105218895538,0.2992679379604789,-0.06783264368391938,-0.01954706350510255,-0.021783757461845712,-0.11031920449168814,0.22091802353436407,0.1599449192388271,0.028503984596673044,-0.28166984135569856,0.3007711506299769,0.25985720821366176,0.11160623436372989,0.2967224923845812,0.024427326728140998,0.05434285343092767,0.25586398579813596,-0.018518056891100736,-0.08096396888860062,0.05756804866795184,0.10157964785120793,-0.060694231251936556,0.1733543905999558,-0.08857787633932585,1.0,0.09339622855536685,-0.0028522390414569246,0.10589150322175933,-0.04536915514276691,0.2200045796766247,0.01986254453381012,0.1251973300710693,-0.06258931923218976,0.21617413290529086,-0.03873683039927173,-0.03223937756724184,0.3044571453248265,-0.3718341294862618,0.18814305458560446,0.06491882691486066,0.13340602624603784,0.2621573339869382,0.10726163524470772,-0.44269934982152287,-0.4252519547160058,0.1310723545486023,0.24139064835521193
STOCK_078,-4.332089307515232e-05,-0.22288640230725348,-0.05315923787448075,0.02233346100991524,0.07526251938782663,-0.030738300320381103,-0.43852170712754845,0.034405841935555584,-0.13417916020973533,0.05947910208267208,0.27151231636424444,-0.2060968787959156,0.20640741378729133,0.1708400134834978,0.27568873642628217,-0.24771451037466255,0.41544294859450115,0.2884013012648582,-0.3392782898999375,0.20839874089065144,-0.157847438366105,0.12875867042516273,0.31818631347737136,-0.09401272441245734,0.027287151621566884,-0.020480838083831422,-0.004648528384683352,-0.144296869259052,-0.24683693371159407,-0.053706719841542995,-0.12351932801612407,-0.09870910428873102,0.34222347657382257,0.13095883309128772,-0.23170956560309652,0.24325374091137295,-0.21079810295758958,-0.34018186306307613,-0.07587035768822026,0.1497988657020461,0.09604401539168277,-0.29821239533311167,-0.3118264028785998,-0.14433570882769195,-0.0262410955015727,0.20527023455084467,0.48935133035643913,0.02792243284470723,-0.3236567093761707,-0.14428825889899058,0.2724761062238111,0.009651363612569715,0.17090831157263311,-0.057009205321654315,0.2514098368437832,-0.061444993853304763,-0.5329997222498271,-0.21103270615500516,0.0663676254185906,0.3602553387312561,0.39329460675002625,-0.32121934794653617,-0.2102541125508327,0.22631056281564002,0.20098420139214665,-0.14779720109289843,0.13181926766034577,0.13098847388670742,0.19606948573501984,0.26467743737049587,0.19956367259189042,-0.18245004353653316,0.2321255773243167,0.0060720344521754946,0.003418622819843317,-0.0789616332049235,-0.21631108298102272,0.09339622855536685,1.0,-0.04082229020896402,0.16198372620999427,0.07317227015241545,0.16805971674952852,0.3900027181283729,-0.024640189750534686,-0.5151342225608457,-0.01965774751661178,0.06269781785098603,-0.039485487463112985,0.09389244836820675,-0.13343037086942594,0.16613695549183102,-0.24057698625818183,-0.05803205391537297,0.16840280519061293,0.24259003858803946,0.1440107939325826,0.0032502022901781226,0.3395282056728298,-0.1741143860528411
STOCK_079,-0.4521715827315445,-0.09389674499845028,0.18723511958446754,0.14087905457053707,0.42306040503771264,0.3487978415160683,0.06372526592195696,-0.032452303389404705,0.1106920294537055,0.21711715171179624,0.6516730256036644,0.044300006971170564,-0.4575153933764394,0.3667452482304171,0.125582464013083,0.25768279956945805,-0.041234448229409665,-0.19045475803237377,0.25201770709354543,0.0457999118409289,-0.3447234923881079,-0.11409961263538329,0.1904829567079958,-0.11004057026297603,-0.174800300451881,0.13445733351405462,-0.07380107373416266,-0.4480360124507097,-0.2831331711964365,-0.4751201659398127,0.268298523926069,0.07967335697585133,0.4154684051824696,0.08148872858011334,0.05857708193266048,0.17541982089794095,0.21374468932286472,-0.39234300880525236,-0.3338712687072339,0.23564441976336312,0.2238015846734462,0.20215757867341394,-0.43424549272542695,-0.0771550412547989,-0.09532932676348488,0.01946786404236459,-0.24553061945963364,-0.21613178031486116,-0.37721455752146793,-0.5411610721187314,0.028425980946520296,-0.09222694851711431,0.20133619058078506,0.12212903239704002,-0.17639750728576428,-0.03073285085840568,-0.3433332229509184,-0.07640397761391418,0.21522774457103697,0.029953133343434492,0.2788143522228296,0.12507410660138993,0.038366145269666786,0.29261486344124676,0.25093145264482863,0.021261468340088165,0.3705466203586067,0.3041898345398986,-0.25564369700225203,-0.14697899407505705,0.2130598858751111,-0.12639729766719413,-0.10688691368170761,-0.18131550183015363,0.07684372549002348,0.27543658902439855,0.09787903976524842,-0.0028522390414569246,-0.04082229020896402,1.0,0.07206441096229013,0.1879199914376525,-0.006602422439675369,0.2839013675329965,-0.17689950115469052,0.01779762192915569,-0.26151341137867856,0.2496618786273911,0.13394412985301546,-0.4096334377348612,-0.24621314768908753,0.13589998429556036,0.07490921447483122,-0.092713509653697,0.07912823261393354,0.21160112718059673,0.040214957610334175,0.055636691318381365,-0.06733868482592038,-0.049203000534123395
STOCK_080,-0.1293149726134008,-0.035072317710364044,-0.0681091296994472,-0.0757492308722076,0.1029247585510031,-0.025082392407179386,0.05308533393944915,-0.012549176551830842,-0.12318626759111491,0.0990484478601867,0.2569902197673785,-0.07629000928000461,-0.0943727460041308,0.1250209477992612,0.2841784746218991,-0.044841724661559904,-0.024260868480977475,-0.15146375913617743,-0.24250000365492339,0.12724483978435414,-0.23372282258222582,-0.05926056485115162,-0.020158446529244832,0.04460670690167695,-0.029711256518011316,0.006206267072948405,-0.19358994829069098,-0.13355702302613803,0.034195212471992836,-0.01851278493144745,-0.14244228622446437,-0.01703793254803515,-0.007993927761657253,0.16572711227411963,0.14411379226790327,0.07093228422980424,0.0700222228613322,-0.15642571679468364,0.23187924309956634,0.12145008679333875,-0.09852006615781461,-0.06189420563437375,0.07566523424131592,-0.01175789916950041,-0.3810090504753474,0.08705960178016404,0.04617290502922942,0.053437479133932986,-0.12401690066880051,-0.11535174282594526,0.0683270045880247,0.011364159591752337,0.19287442556941994,0.1775593355061656,-0.0755559533329118,-0.3238574325894348,-0.18850438638677752,0.20025852797830196,-0.23344535054918683,0.14647722073846367,0.2045791700038029,-0.07720222794218502,-0.08294142889933252,0.22966777217196874,0.1057254262299326,-0.04276801906686243,-0.1986340699216887,0.07767519992693912,-0.13226889221737764,0.022947051193964875,0.23518536010114607,-0.024164420677709058,0.15380345529055256,-0.1282018721922815,-0.02779057335211448,-0.14837954448061064,-0.02313156448328763,0.10589150322175933,0.16198372620999427,0.07206441096229013,1.0,0.14697546973087694,0.09101551129721953,0.11162748188950386,-0.018147136613115122,-0.22076554214010882,-0.16104530085532254,0.15173608745283404,0.11685610377498522,-0.055897147238434586,-0.07337290759131122,0.00014854497897749688,0.1000949268466569,0.05213307202218782,0.16893589455906904,0.13761886643675492,0.14972570200619922,-0.20606075865232557,-0.051943694695906914,-0.08495015648887477
STOCK_081,-0.17019327913842328,-0.055461779033069106,-0.10378741998232448,0.062170507678274506,0.2732323989362038,-0.1748421807899306,-0.0912665439241682,-0.13082014813073325,0.20856101798385301,-0.006737481864292905,0.17360734865395733,-0.05846307074937139,-0.09075684437475354,0.4424796743694203,0.015544913959098532,0.2295576149812147,-0.06768504720371198,0.04436868176217059,-0.20283336106077834,0.09732260904567605,0.04913335601278605,-0.2057156018617575,0.21860978877537027,0.227746220011315,-0.01659850945149968,0.04027320741862924,-0.17976802370896428,0.009715600157185112,-0.007168982612870521,0.2053916954631523,-0.18204725783676082,-0.011696216764171343,-0.05413327822673613,0.0032345348379136285,0.23264722148139877,-0.003048514486646095,-0.06786730540691653,-0.24279221284479885,-0.05543564341908096,-0.0278197536592547,-0.06977947006361823,0.2222969401101698,-0.22218366729285052,-0.09125730936597724,-0.10375536457808084,-0.2359649834904101,-0.13089753066822304,0.07847228052704842,0.10360342913168671,-0.1023827227626826,0.11252770078974184,0.022904747792295746,0.23969434304407278,0.17110776289482812,0.1642516459905323,-0.07768252248107929,-0.1797921984310584,0.166434318255719,-0.24778057870321285,-0.13141011137744518,-0.07711392104600566,0.060442968688074965,-0.06727724616152302,0.07178338981182351,-0.12202877783699209,-0.09480890977364809,-0.06406138884321282,-0.10477157945572074,0.18812172145871853,0.08523753100253555,0.1787903743091431,-0.17664380134167212,-0.09418161468163373,0.05740381062194084,0.1631877265093346,-0.10558901996130862,0.10025635140143745,-0.04536915514276691,0.07317227015241545,0.1879199914376525,0.14697546973087694,1.0,-0.04650275990199979,0.26113946359358137,0.020767673939361214,-0.13985911763729747,0.04340431954943389,0.001028960194405251,0.03942789735710337,-0.26501637033297265,-0.05526273203879394,-0.0934481522119566,0.20470560629161075,0.21397881251058495,0.0785486681830232,0.003299693033081706,0.1400902891619595,0.10701865258745978,-0.15435158644351601,-0.07353200063100744
STOCK_082,0.002849142916048838,-0.10914994880103102,0.0013055620069376255,0.20102361646292985,-0.10195623543025766,0.19289658343504218,0.10965393186695323,0.05365065144710821,-0.2782135157447945,0.07935258688309453,-0.012868320356289093,-0.07040638502892187,0.15270734483965664,-0.2853458749419246,-0.056802727560428076,-0.2526231609429719,0.0685546922846558,0.08730199973371086,-0.0016874757006352758,0.048634455744346404,-0.2628853470134561,0.3468594607874441,0.17558216553164777,-0.1034909598966339,0.253180960464143,-0.010423426130225956,0.00035409494295519364,-0.23398145811665744,-0.05703644643285187,0.05099472866935627,0.20987411953370577,0.3534692978211715,-0.007870978410952825,0.11466122272509982,0.0378790939438923,0.35915985237713893,-0.06324776359978121,0.014634968086187538,-0.010239159359355954,0.22498944465875179,0.2740572747164599,-0.18790110513223854,0.03650089304362667,0.05950126199678239,-0.0004819148909957524,0.16995595382060905,0.31995395934352244,0.020549820207608673,-0.15599546785753532,-0.21963470296832102,0.06391212644093097,0.1452031906024596,0.010983432162767346,-0.3055844852946998,0.09572039357138688,-0.13343833243064307,-0.3175661565940534,-0.18600250122692244,-0.021535521382582558,-0.07766490923526607,0.18846808814840693,-0.0505607750384592,-0.060417408558029316,-0.1353209302754389,0.2796111028282464,-0.13228424652086934,0.2067343941682537,0.12413450814030176,-0.24005690102846378,0.05333612121812148,0.13996218157990747,-0.04573388531385213,0.04910306705439294,0.13579590871843183,-0.1950810512061167,0.012912717733285659,0.01853989801787219,0.2200045796766247,0.16805971674952852,-0.006602422439675369,0.09101551129721953,-0.04650275990199979,1.0,0.09562016710062837,-0.14423218776966162,-0.20922729640353452,-0.014561594846191942,0.1245265052088478,-0.029289863893057627,0.032493919433835644,-0.24579553419716735,0.09990668536704018,-0.14348172710506055,-0.06773538783385093,0.2136283017457789,0.2956187113645556,-0.09314253724209368,-0.0755910040428637,0.0750562447685466,-0.26764871937662704
STOCK_083,-0.4135273662314342,-0.11582272243471241,-0.06482368839522241,0.14946216514706512,0.004912690986043246,0.14923688686908043,-0.10135683539747688,0.263470677527956,-0.18137338275562473,-0.026347463014433907,0.5768111498722561,-0.27708207768908544,0.0038523395649048115,0.5577445032151119,-0.1575656956780415,-0.06002683019357023,0.5863867864883912,0.34262768000101573,-0.12845527891849526,-0.22344151999320547,-0.2526567752610592,0.0813026717885426,0.28797324191794904,-0.12913557301951334,0.18161273394927946,-0.1414379856677383,0.050200303218370226,-0.01190557228018763,-0.07534624495304967,-0.1270399761138256,-0.10952851889213869,0.18007081914231643,0.5903850597746902,0.21611330878762355,-0.033725362171150054,0.12704715878167017,-0.26521314139567825,-0.3058238732416951,-0.25565043525790204,0.021968160649635457,0.2771112386607157,0.07457449321937842,-0.1453130896571314,-0.16509765715800553,0.20279554785440096,-0.0916199332800202,0.24176082633119556,-0.11530460570657568,-0.1505029617782763,0.0007608257943220235,0.23620669366046165,0.044953818298842325,0.17835149662094057,0.03981775349644016,0.18782371617193802,0.22417837844051366,-0.5944880496818885,0.11012649514374631,-0.10438123650585904,0.014017510692215676,0.43241964136739514,0.22445203814175593,-0.10352964672634846,0.42160747530153797,0.05172491452371593,-0.3808177047130165,0.25002427114819287,0.021229475221587666,0.03293152771117833,0.19096927478760073,0.19445909400214711,-0.5595242539945257,-0.12502861156367587,-0.12801790989223927,0.1829087562746416,-0.25243542959478765,-0.09017178178712724,0.01986254453381012,0.3900027181283729,0.2839013675329965,0.11162748188950386,0.26113946359358137,0.09562016710062837,1.0,-0.23718486325218505,-0.1239300462682646,0.0314875969597187,0.3683820988315757,0.15320371668833596,-0.19116713695138174,-0.041453896216748554,-0.10839677358197376,-0.14832390341195248,-0.21270828514319132,0.19052660414466896,0.028828722943009748,0.07742132868167789,0.22524059844123276,-0.2298317683695897,0.005483042455621674
STOCK_084,0.025272030277052642,0.08736802287711978,-0.1600806274990114,-0.2605424060389259,0.0218443617489497,-0.608785398582303,-0.35909267544969437,-0.11232406394914975,0.12941203482093885,-0.0054506445027688215,-0.05035285539655815,-0.01702221815767939,-0.04466290538556508,-0.04456288619561955,0.16128966728011257,0.10963083500794238,-0.2734922100384097,-0.14939540663873513,0.09953059766105948,0.0894807926853669,0.483912367213492,0.038130295485378794,-0.07204137265405947,0.04765822988550101,-0.14426537360006247,0.19772664766223408,-0.3102496162911768,0.0015463893122553975,-0.06491237978004813,0.3236446189414186,-0.19976600416765442,-0.08402679456464118,-0.23631560139598126,0.02831237039961105,-0.03099451944437784,0.03098520385897239,-0.16075456703747049,-0.15540456264732597,0.09666690505210795,0.19154252998376914,0.08349124891228532,0.0052313812366715775,-0.18040079865568154,-0.12209574490151265,-0.07022360991429602,0.07509558422174278,-0.10492345930452023,0.08005093522832604,0.1323021929283437,0.16728642019622567,-0.032296107966316906,0.19302900825214558,-0.0829533231624414,0.18198679895461642,0.11219384668011928,-0.07567760600537018,0.010339935157194072,0.24002014553993783,-0.07557244285643791,0.20507278043761698,-0.15322842040834297,-0.1138496561923341,-0.1865759020023635,-0.1728520951781343,0.06545265301660583,0.14866995356795626,0.08658006228649741,-0.32929608880458133,0.32047067411089936,0.2127053596919806,-0.009303090892301004,-0.1730239923130856,0.26015106841614,0.26667134758615474,-0.18753428052205665,-0.0045989255544889775,-0.14184420868036565,0.1251973300710693,-0.024640189750534686,-0.17689950115469052,-0.018147136613115122,0.020767673939361214,-0.14423218776966162,-0.23718486325218505,1.0,-0.008937399598605546,0.10516543154237075,-0.38245124257202856,-0.21932446395998473,0.24498757864809273,0.1579789527497853,0.1412661687546548,0.1720128238517885,0.31748375033861326,0.0035604911811995305,-0.2077245839185891,0.028018509760139157,0.03541215337832901,0.4391613541291849,0.20302186428443103
STOCK_085,0.012652138479118582,0.25131463628627254,0.10161973263165602,-0.1830291155591384,-0.15891700403753242,-0.0038325767048215742,0.4037581717761149,0.13140158797797957,-0.01434797851986973,-0.13024293867407227,-0.15461440775253135,0.0860550796852995,-0.11455214613565705,-0.03715004243814762,-0.346508315938443,0.06086137693140477,-0.16163838009494122,-0.027245719148787456,0.36435296609577233,-0.4952140775792456,0.23167469861622722,-0.028836987963653127,-0.2365368684349022,-0.06918536997805777,-0.056910515016999216,-0.057182148526648435,0.1900451035648005,0.24096637787980602,0.16711653000745827,-0.04103691810162906,0.14123263552776189,0.12914088930378861,0.00029703249480463604,-0.04241515594624553,0.03739295797179982,-0.12557875237860472,-0.13578603295765151,0.11751940341298835,-0.03811048434198446,-0.2926176817326072,0.18199837347782824,0.38582279765128014,0.2357534658880363,0.018221311952611178,0.19753794867067745,-0.13703158956907377,-0.31452700665025446,-0.16703062290194268,0.303310252257971,0.3062228669202269,-0.30154057968779624,0.027205106606184228,-0.4020185066764273,-0.04194469027865435,-0.1314335168150818,0.30994347488327467,0.38457993513125394,0.3251726105222116,0.1433869277699519,-0.2906040076801062,-0.11448299712031405,0.35871394329229145,0.21561484259054406,-0.08417014998651097,-0.2650341529499157,0.13324762115021233,0.09467121970910942,-0.3255263166935939,-0.1106368124635018,-0.15788224493869202,-0.23371495197166367,0.036624661831528814,-0.04945943105521033,0.08089767579400979,0.0009309922388369646,-0.008290427445888357,0.06427246451441807,-0.06258931923218976,-0.5151342225608457,0.01779762192915569,-0.22076554214010882,-0.13985911763729747,-0.20922729640353452,-0.1239300462682646,-0.008937399598605546,1.0,0.2355706787401146,-0.1125846596446848,0.030261906755863908,0.08175525822846777,0.0014023415659729316,-0.19035099863103594,0.0315080963481136,-0.030662630311494125,-0.23525686440152052,-0.3430801557045989,-0.22291528476048794,0.10138606863794271,-0.13879072865123762,0.45956844443871203
STOCK_086,0.04890399968473489,-0.02177017070036503,0.08939405260119351,0.036664175708123505,-0.23933987618906624,-0.17506701992967214,0.039959525654898846,0.037540615064754104,0.09327958509569843,-0.0893490084814007,-0.21504953344921418,0.07474905349945594,0.07004775489431031,-0.08958970143027495,-0.3478611451523906,0.24854303006097847,-0.017497370212368624,0.09295431464247818,-0.044348500441203274,-0.31806033336799705,0.2904832064909476,0.0873709737417769,0.040096262122400035,0.086996757340455,-0.005178548727798699,-0.04585585711269229,0.06415592918084286,0.22170417020571295,0.18456128887259857,0.4341016925767699,-0.17246996347467458,0.18991071170451024,0.03943497915186857,0.007027283174889235,-0.07853561266154216,0.03537256798443726,-0.33569360828795886,-0.014689200093852916,-0.13029078767876032,-0.00747123794768627,-0.11602000948817909,0.11511893224542913,0.0696639485021835,-0.0757776210101994,0.1231365603169373,-0.1380851675721906,-0.1967217754404757,0.11579247664283765,0.25540709679894413,0.3490401932268356,0.06648789858032082,0.25480217472207267,-0.1386935365319454,0.11187069912512218,0.2869943894916527,0.14410539962965258,0.16535264324201668,0.24540444853842727,-0.1469463382557625,-0.16961683359519697,-0.22405484195244862,0.12158510248453631,-0.10961572329549914,0.010943400838917127,-0.1780359009704957,0.11943647465034588,0.08713431380025378,-0.2380860415825935,0.3248614549636954,0.14071834749261578,-0.08075773271018265,-0.17709460181127212,-0.17734487606243227,0.20834587266836607,0.08475530760117655,-0.10171080907360723,-0.025895542925548073,0.21617413290529086,-0.01965774751661178,-0.26151341137867856,-0.16104530085532254,0.04340431954943389,-0.014561594846191942,0.0314875969597187,0.10516543154237075,0.2355706787401146,1.0,-0.09740266215677643,-0.01379639928019454,0.1488904926067503,0.002266562505288932,-0.25367351184840986,-0.04109554181050995,0.06498462838517698,0.03694984871394553,-0.19841662769005208,-0.20992421920054144,0.038032587824568406,-0.08783231315786563,0.29617752330682384
STOCK_087,-0.3206113269747289,-0.13844836172263475,0.023328031282323948,0.10913366315890238,0.032340927480412084,0.5105009746254787,0.379593413925501,0.2556440181477831,-0.2791286977649168,-0.024696452166787678,0.2555510960450327,-0.1278102794047873,-0.05894226695054899,0.06641392982619618,-0.04347509724110361,0.083594947462472,0.32420304690429996,-0.03340223072141496,0.02792156957913422,-0.15740960523279604,-0.396222462730396,0.03571786804801521,-0.0005233388882533834,-0.10201509052867985,0.09782685023841536,-0.21202587661003441,0.16545521850434028,0.01096286993796451,0.04975207285408163,-0.20478329319921001,0.053263091641765084,0.12223700212103042,0.2733288851772789,0.16676079652202813,0.054951285001876744,0.1427487966405914,0.18013625680935919,0.08733477280510611,0.025184928069128552,0.07678896870428138,-0.04521013064382342,0.10331697300567387,0.2155964757321326,0.085847463220069,0.05190389886312402,0.01220818147723509,0.05722694495705036,-0.15565763330890192,-0.14515083952520957,-0.008413894245025496,0.09555684861172564,-0.04533199454326663,0.21378796628631336,0.025189324402260346,-0.10923191990869303,-0.015042413594353122,-0.20597809250317567,0.09247881029706367,-0.08281468541435186,-0.06945276239427427,0.16478140688807036,0.19923133929281106,0.049579468124543155,0.23400984974055078,0.2028994079989068,-0.17905229691649444,-0.03555229612470493,0.2936238599118022,-0.3564734199262917,-0.16288810153923244,0.21024174123103168,-0.2483150420101573,-0.2705621713330018,-0.27471508144175516,-0.011683263849224258,-0.05821465693650651,0.09696199488127455,-0.03873683039927173,0.06269781785098603,0.2496618786273911,0.15173608745283404,0.001028960194405251,0.1245265052088478,0.3683820988315757,-0.38245124257202856,-0.1125846596446848,-0.09740266215677643,1.0,0.10967926139422876,-0.33061524706352957,0.13109044479075302,-0.17528513495626313,-0.13470169061057755,-0.32695563871788685,0.22901581070327742,0.1105780642340228,0.08899999924382845,-0.013807357088628045,-0.44129800664771796,-0.14262332530292685
